feature,mean_nonzero_ratio,constant_stock_ratio,tier
menv_fx_usd_cny_z_std20_lag3,0.664009,0.000362,dense
menv_regime_z_std20_lag3,0.664009,0.000362,dense
menv_fx_usd_cny_z_std20_lag5,0.66401,0.000542,dense
menv_regime_z_std20_lag5,0.66401,0.000542,dense
menv_fx_usd_cny_z_z20,0.664012,0.0,dense
menv_fx_usd_cny_z_z20_lag1,0.664012,0.0,dense
menv_fx_usd_cny_z_z20_lag2,0.664012,0.0,dense
menv_fx_usd_cny_z_z20_lag3,0.664012,0.0,dense
menv_fx_usd_cny_z_z20_lag5,0.664012,0.0,dense
menv_regime_z_z20,0.664012,0.0,dense
menv_regime_z_z20_lag1,0.664012,0.0,dense
menv_regime_z_z20_lag2,0.664012,0.0,dense
menv_regime_z_z20_lag3,0.664012,0.0,dense
menv_regime_z_z20_lag5,0.664012,0.0,dense
menv_fx_usd_cny_z_std20_lag10,0.664013,0.001085,dense
menv_fx_usd_cny_z_z20_lag10,0.664013,0.0,dense
menv_regime_z_std20_lag10,0.664013,0.001085,dense
menv_regime_z_z20_lag10,0.664013,0.0,dense
menv_fx_usd_cny_z_z20_lag20,0.664015,0.0,dense
menv_regime_z_z20_lag20,0.664015,0.0,dense
menv_fx_usd_cny_z_std20_lag20,0.664018,0.001808,dense
menv_regime_z_std20_lag20,0.664018,0.001808,dense
imax_5d,0.664092,0.0,dense
cpi_yoy_ma20,0.664241,0.0,dense
sector_rrg_x_z20,0.664408,0.0,dense
sector_rrg_x_z20_lag1,0.664408,0.0,dense
sector_rrg_x_z20_lag10,0.664408,0.0,dense
sector_rrg_x_z20_lag2,0.664408,0.0,dense
sector_rrg_x_z20_lag20,0.664408,0.0,dense
sector_rrg_x_z20_lag3,0.664408,0.0,dense
sector_rrg_x_z20_lag5,0.664408,0.0,dense
bond_us_10y2y_spread,0.664637,0.0,dense
bond_us_10y2y_spread_lag1,0.664637,0.0,dense
bond_us_10y2y_spread_lag2,0.664637,0.000181,dense
bond_us_10y2y_spread_lag3,0.664637,0.000362,dense
bond_us_10y2y_spread_lag5,0.664637,0.000362,dense
bond_us_10y2y_spread_lag10,0.664638,0.000904,dense
bond_us_10y2y_spread_lag20,0.664638,0.001808,dense
profitability_stability,0.664719,0.005606,dense
profitability_stability_lag1,0.664724,0.0,dense
profitability_stability_lag2,0.664728,0.000181,dense
profitability_stability_lag3,0.664733,0.000362,dense
profitability_stability_lag5,0.664742,0.000362,dense
profitability_stability_lag10,0.664765,0.000904,dense
profitability_stability_lag20,0.664807,0.001808,dense
quality_composite,0.665689,0.005606,dense
quality_composite_lag1,0.665691,0.0,dense
quality_composite_lag2,0.665693,0.000181,dense
quality_composite_lag3,0.665695,0.000362,dense
quality_composite_lag5,0.665698,0.000362,dense
quality_composite_lag10,0.665707,0.000904,dense
bond_us_2y_accel,0.665715,0.000362,dense
quality_composite_lag20,0.665722,0.001808,dense
momentum_252d_z20,0.665771,0.0,dense
momentum_252d_z20_lag1,0.665771,0.0,dense
momentum_252d_z20_lag10,0.665771,0.0,dense
momentum_252d_z20_lag2,0.665771,0.0,dense
momentum_252d_z20_lag20,0.665771,0.0,dense
momentum_252d_z20_lag3,0.665771,0.0,dense
momentum_252d_z20_lag5,0.665771,0.0,dense
sector_rrg_y_z20,0.665773,0.0,dense
sector_rrg_y_z20_lag1,0.665773,0.0,dense
sector_rrg_y_z20_lag10,0.665773,0.0,dense
sector_rrg_y_z20_lag2,0.665773,0.0,dense
sector_rrg_y_z20_lag20,0.665773,0.0,dense
sector_rrg_y_z20_lag3,0.665773,0.0,dense
sector_rrg_y_z20_lag5,0.665773,0.0,dense
bond_cn_10y2y_spread_accel,0.66599,0.000362,dense
menv_bond_10y2y_spread_accel,0.66599,0.000362,dense
menv_bond_10y2y_spread_accel_lag1,0.66599,0.0,dense
menv_bond_10y2y_spread_accel_lag2,0.66599,0.000181,dense
menv_bond_10y2y_spread_accel_lag3,0.66599,0.000362,dense
menv_bond_10y2y_spread_accel_lag5,0.66599,0.000362,dense
menv_bond_10y2y_spread_accel_lag10,0.665991,0.000904,dense
menv_bond_10y2y_spread_accel_lag20,0.665993,0.001808,dense
bond_us_5y_accel,0.666003,0.000362,dense
bond_us_10y_accel,0.666132,0.000362,dense
bond_us_10y2y_spread_accel,0.666193,0.000362,dense
bond_us_30y_accel,0.666311,0.000362,dense
bond_cn_10y_accel,0.666318,0.000362,dense
bond_cn_2y_accel,0.666318,0.000362,dense
bond_cn_30y_accel,0.666318,0.000362,dense
bond_cn_5y_accel,0.666318,0.000362,dense
fx_eur_cny_accel,0.666318,0.000362,dense
fx_gbp_cny_accel,0.666318,0.000362,dense
fx_hkd_cny_accel,0.666318,0.000362,dense
fx_jpy_cny_accel,0.666318,0.000362,dense
fx_usd_cny_accel,0.666318,0.000362,dense
menv_us_cn_10y_spread_accel,0.666318,0.000362,dense
menv_us_cn_10y_spread_accel_lag1,0.666319,0.0,dense
menv_us_cn_10y_spread_accel_lag2,0.666319,0.000181,dense
menv_us_cn_10y_spread_accel_lag3,0.666319,0.000362,dense
menv_us_cn_10y_spread_accel_lag5,0.666319,0.000362,dense
menv_us_cn_10y_spread_accel_lag10,0.66632,0.000904,dense
menv_us_cn_10y_spread_accel_lag20,0.666322,0.001808,dense
earnings_surprise,0.666678,0.005606,dense
earnings_surprise_lag1,0.666682,0.0,dense
earnings_surprise_lag2,0.666685,0.000181,dense
earnings_surprise_lag3,0.666689,0.000362,dense
earnings_surprise_lag5,0.666696,0.000362,dense
earnings_surprise_lag10,0.666712,0.000904,dense
earnings_surprise_lag20,0.666743,0.001808,dense
bond_us_10y2y_spread_ma10,0.667072,0.0,dense
bond_us_10y2y_spread_ma20,0.667072,0.0,dense
bond_us_10y2y_spread_ma5,0.667072,0.0,dense
bond_cn_10y,0.667073,0.0,dense
bond_cn_10y2y_spread,0.667073,0.0,dense
bond_cn_10y2y_spread_lag1,0.667073,0.0,dense
bond_cn_10y2y_spread_lag10,0.667073,0.000904,dense
bond_cn_10y2y_spread_lag2,0.667073,0.000181,dense
bond_cn_10y2y_spread_lag3,0.667073,0.000362,dense
bond_cn_10y2y_spread_lag5,0.667073,0.000362,dense
bond_cn_10y2y_spread_ma10,0.667073,0.0,dense
bond_cn_10y2y_spread_ma20,0.667073,0.0,dense
bond_cn_10y2y_spread_ma5,0.667073,0.0,dense
bond_cn_10y_lag1,0.667073,0.0,dense
bond_cn_10y_lag10,0.667073,0.000904,dense
bond_cn_10y_lag2,0.667073,0.000181,dense
bond_cn_10y_lag3,0.667073,0.000362,dense
bond_cn_10y_lag5,0.667073,0.000362,dense
bond_cn_10y_ma10,0.667073,0.0,dense
bond_cn_10y_ma20,0.667073,0.0,dense
bond_cn_10y_ma5,0.667073,0.0,dense
bond_cn_2y,0.667073,0.0,dense
bond_cn_2y_lag1,0.667073,0.0,dense
bond_cn_2y_lag10,0.667073,0.000904,dense
bond_cn_2y_lag2,0.667073,0.000181,dense
bond_cn_2y_lag3,0.667073,0.000362,dense
bond_cn_2y_lag5,0.667073,0.000362,dense
bond_cn_2y_ma10,0.667073,0.0,dense
bond_cn_2y_ma20,0.667073,0.0,dense
bond_cn_2y_ma5,0.667073,0.0,dense
bond_cn_30y,0.667073,0.0,dense
bond_cn_30y_lag1,0.667073,0.0,dense
bond_cn_30y_lag10,0.667073,0.000904,dense
bond_cn_30y_lag2,0.667073,0.000181,dense
bond_cn_30y_lag3,0.667073,0.000362,dense
bond_cn_30y_lag5,0.667073,0.000362,dense
bond_cn_30y_ma10,0.667073,0.0,dense
bond_cn_30y_ma20,0.667073,0.0,dense
bond_cn_30y_ma5,0.667073,0.0,dense
bond_cn_5y,0.667073,0.0,dense
bond_cn_5y_lag1,0.667073,0.0,dense
bond_cn_5y_lag10,0.667073,0.000904,dense
bond_cn_5y_lag2,0.667073,0.000181,dense
bond_cn_5y_lag3,0.667073,0.000362,dense
bond_cn_5y_lag5,0.667073,0.000362,dense
bond_cn_5y_ma10,0.667073,0.0,dense
bond_cn_5y_ma20,0.667073,0.0,dense
bond_cn_5y_ma5,0.667073,0.0,dense
bond_us_10y,0.667073,0.0,dense
bond_us_10y_lag1,0.667073,0.0,dense
bond_us_10y_lag10,0.667073,0.000904,dense
bond_us_10y_lag2,0.667073,0.000181,dense
bond_us_10y_lag3,0.667073,0.000362,dense
bond_us_10y_lag5,0.667073,0.000362,dense
bond_us_10y_ma10,0.667073,0.0,dense
bond_us_10y_ma20,0.667073,0.0,dense
bond_us_10y_ma5,0.667073,0.0,dense
bond_us_2y,0.667073,0.0,dense
bond_us_2y_lag1,0.667073,0.0,dense
bond_us_2y_lag10,0.667073,0.000904,dense
bond_us_2y_lag2,0.667073,0.000181,dense
bond_us_2y_lag3,0.667073,0.000362,dense
bond_us_2y_lag5,0.667073,0.000362,dense
bond_us_2y_ma10,0.667073,0.0,dense
bond_us_2y_ma20,0.667073,0.0,dense
bond_us_2y_ma5,0.667073,0.0,dense
bond_us_30y,0.667073,0.0,dense
bond_us_30y_lag1,0.667073,0.0,dense
bond_us_30y_lag10,0.667073,0.000904,dense
bond_us_30y_lag2,0.667073,0.000181,dense
bond_us_30y_lag3,0.667073,0.000362,dense
bond_us_30y_lag5,0.667073,0.000362,dense
bond_us_30y_ma10,0.667073,0.0,dense
bond_us_30y_ma20,0.667073,0.0,dense
bond_us_30y_ma5,0.667073,0.0,dense
bond_us_5y,0.667073,0.0,dense
bond_us_5y_lag1,0.667073,0.0,dense
bond_us_5y_lag10,0.667073,0.000904,dense
bond_us_5y_lag2,0.667073,0.000181,dense
bond_us_5y_lag3,0.667073,0.000362,dense
bond_us_5y_lag5,0.667073,0.000362,dense
bond_us_5y_ma10,0.667073,0.0,dense
bond_us_5y_ma20,0.667073,0.0,dense
bond_us_5y_ma5,0.667073,0.0,dense
fx_eur_cny,0.667073,0.0,dense
fx_eur_cny_lag1,0.667073,0.0,dense
fx_eur_cny_lag10,0.667073,0.000904,dense
fx_eur_cny_lag2,0.667073,0.000181,dense
fx_eur_cny_lag3,0.667073,0.000362,dense
fx_eur_cny_lag5,0.667073,0.000362,dense
fx_eur_cny_ma10,0.667073,0.0,dense
fx_eur_cny_ma20,0.667073,0.0,dense
fx_eur_cny_ma5,0.667073,0.0,dense
fx_gbp_cny,0.667073,0.0,dense
fx_gbp_cny_lag1,0.667073,0.0,dense
fx_gbp_cny_lag10,0.667073,0.000904,dense
fx_gbp_cny_lag2,0.667073,0.000181,dense
fx_gbp_cny_lag3,0.667073,0.000362,dense
fx_gbp_cny_lag5,0.667073,0.000362,dense
fx_gbp_cny_ma10,0.667073,0.0,dense
fx_gbp_cny_ma20,0.667073,0.0,dense
fx_gbp_cny_ma5,0.667073,0.0,dense
fx_hkd_cny,0.667073,0.0,dense
fx_hkd_cny_lag1,0.667073,0.0,dense
fx_hkd_cny_lag10,0.667073,0.000904,dense
fx_hkd_cny_lag2,0.667073,0.000181,dense
fx_hkd_cny_lag3,0.667073,0.000362,dense
fx_hkd_cny_lag5,0.667073,0.000362,dense
fx_hkd_cny_ma10,0.667073,0.0,dense
fx_hkd_cny_ma20,0.667073,0.0,dense
fx_hkd_cny_ma5,0.667073,0.0,dense
fx_jpy_cny,0.667073,0.0,dense
fx_jpy_cny_lag1,0.667073,0.0,dense
fx_jpy_cny_lag10,0.667073,0.000904,dense
fx_jpy_cny_lag2,0.667073,0.000181,dense
fx_jpy_cny_lag3,0.667073,0.000362,dense
fx_jpy_cny_lag5,0.667073,0.000362,dense
fx_jpy_cny_ma10,0.667073,0.0,dense
fx_jpy_cny_ma20,0.667073,0.0,dense
fx_jpy_cny_ma5,0.667073,0.0,dense
fx_usd_cny,0.667073,0.0,dense
fx_usd_cny_lag1,0.667073,0.0,dense
fx_usd_cny_lag10,0.667073,0.000904,dense
fx_usd_cny_lag2,0.667073,0.000181,dense
fx_usd_cny_lag3,0.667073,0.000362,dense
fx_usd_cny_lag5,0.667073,0.000362,dense
fx_usd_cny_ma10,0.667073,0.0,dense
fx_usd_cny_ma20,0.667073,0.0,dense
fx_usd_cny_ma5,0.667073,0.0,dense
gdp_cn_yoy,0.667073,0.0,dense
gdp_cn_yoy_lag1,0.667073,0.0,dense
gdp_cn_yoy_lag10,0.667073,0.000904,dense
gdp_cn_yoy_lag2,0.667073,0.000181,dense
gdp_cn_yoy_lag3,0.667073,0.000362,dense
gdp_cn_yoy_lag5,0.667073,0.000362,dense
gdp_cn_yoy_ma10,0.667073,0.0,dense
gdp_cn_yoy_ma20,0.667073,0.0,dense
gdp_cn_yoy_ma5,0.667073,0.0,dense
m2_yoy,0.667073,0.0,dense
m2_yoy_lag1,0.667073,0.0,dense
m2_yoy_lag10,0.667073,0.000904,dense
m2_yoy_lag2,0.667073,0.000181,dense
m2_yoy_lag3,0.667073,0.000362,dense
m2_yoy_lag5,0.667073,0.000362,dense
m2_yoy_ma10,0.667073,0.0,dense
m2_yoy_ma20,0.667073,0.0,dense
m2_yoy_ma5,0.667073,0.0,dense
menv_bond_10y2y_spread,0.667073,0.0,dense
menv_bond_10y2y_spread_lag1,0.667073,0.0,dense
menv_bond_10y2y_spread_lag10,0.667073,0.000904,dense
menv_bond_10y2y_spread_lag2,0.667073,0.000181,dense
menv_bond_10y2y_spread_lag3,0.667073,0.000362,dense
menv_bond_10y2y_spread_lag5,0.667073,0.000362,dense
menv_bond_10y2y_spread_ma10,0.667073,0.0,dense
menv_bond_10y2y_spread_ma10_lag1,0.667073,0.0,dense
menv_bond_10y2y_spread_ma10_lag10,0.667073,0.000904,dense
menv_bond_10y2y_spread_ma10_lag2,0.667073,0.000181,dense
menv_bond_10y2y_spread_ma10_lag3,0.667073,0.000362,dense
menv_bond_10y2y_spread_ma10_lag5,0.667073,0.000362,dense
menv_bond_10y2y_spread_ma20,0.667073,0.0,dense
menv_bond_10y2y_spread_ma20_lag1,0.667073,0.0,dense
menv_bond_10y2y_spread_ma20_lag10,0.667073,0.000904,dense
menv_bond_10y2y_spread_ma20_lag2,0.667073,0.000181,dense
menv_bond_10y2y_spread_ma20_lag3,0.667073,0.000362,dense
menv_bond_10y2y_spread_ma20_lag5,0.667073,0.000362,dense
menv_bond_10y2y_spread_ma5,0.667073,0.0,dense
menv_bond_10y2y_spread_ma5_lag1,0.667073,0.0,dense
menv_bond_10y2y_spread_ma5_lag10,0.667073,0.000904,dense
menv_bond_10y2y_spread_ma5_lag2,0.667073,0.000181,dense
menv_bond_10y2y_spread_ma5_lag3,0.667073,0.000362,dense
menv_bond_10y2y_spread_ma5_lag5,0.667073,0.000362,dense
menv_m1_m2_spread,0.667073,0.0,dense
menv_m1_m2_spread_lag1,0.667073,0.0,dense
menv_m1_m2_spread_lag10,0.667073,0.000904,dense
menv_m1_m2_spread_lag2,0.667073,0.000181,dense
menv_m1_m2_spread_lag3,0.667073,0.000362,dense
menv_m1_m2_spread_lag5,0.667073,0.000362,dense
menv_m1_m2_spread_ma10,0.667073,0.0,dense
menv_m1_m2_spread_ma10_lag1,0.667073,0.0,dense
menv_m1_m2_spread_ma10_lag10,0.667073,0.000904,dense
menv_m1_m2_spread_ma10_lag2,0.667073,0.000181,dense
menv_m1_m2_spread_ma10_lag3,0.667073,0.000362,dense
menv_m1_m2_spread_ma10_lag5,0.667073,0.000362,dense
menv_m1_m2_spread_ma20,0.667073,0.0,dense
menv_m1_m2_spread_ma20_lag1,0.667073,0.0,dense
menv_m1_m2_spread_ma20_lag10,0.667073,0.000904,dense
menv_m1_m2_spread_ma20_lag2,0.667073,0.000181,dense
menv_m1_m2_spread_ma20_lag3,0.667073,0.000362,dense
menv_m1_m2_spread_ma20_lag5,0.667073,0.000362,dense
menv_m1_m2_spread_ma5,0.667073,0.0,dense
menv_m1_m2_spread_ma5_lag1,0.667073,0.0,dense
menv_m1_m2_spread_ma5_lag10,0.667073,0.000904,dense
menv_m1_m2_spread_ma5_lag2,0.667073,0.000181,dense
menv_m1_m2_spread_ma5_lag3,0.667073,0.000362,dense
menv_m1_m2_spread_ma5_lag5,0.667073,0.000362,dense
menv_us_cn_10y_spread,0.667073,0.0,dense
menv_us_cn_10y_spread_lag1,0.667073,0.0,dense
menv_us_cn_10y_spread_lag10,0.667073,0.000904,dense
menv_us_cn_10y_spread_lag2,0.667073,0.000181,dense
menv_us_cn_10y_spread_lag3,0.667073,0.000362,dense
menv_us_cn_10y_spread_lag5,0.667073,0.000362,dense
menv_us_cn_10y_spread_ma10,0.667073,0.0,dense
menv_us_cn_10y_spread_ma10_lag1,0.667073,0.0,dense
menv_us_cn_10y_spread_ma10_lag10,0.667073,0.000904,dense
menv_us_cn_10y_spread_ma10_lag2,0.667073,0.000181,dense
menv_us_cn_10y_spread_ma10_lag3,0.667073,0.000362,dense
menv_us_cn_10y_spread_ma10_lag5,0.667073,0.000362,dense
menv_us_cn_10y_spread_ma20,0.667073,0.0,dense
menv_us_cn_10y_spread_ma20_lag1,0.667073,0.0,dense
menv_us_cn_10y_spread_ma20_lag10,0.667073,0.000904,dense
menv_us_cn_10y_spread_ma20_lag2,0.667073,0.000181,dense
menv_us_cn_10y_spread_ma20_lag3,0.667073,0.000362,dense
menv_us_cn_10y_spread_ma20_lag5,0.667073,0.000362,dense
menv_us_cn_10y_spread_ma5,0.667073,0.0,dense
menv_us_cn_10y_spread_ma5_lag1,0.667073,0.0,dense
menv_us_cn_10y_spread_ma5_lag10,0.667073,0.000904,dense
menv_us_cn_10y_spread_ma5_lag2,0.667073,0.000181,dense
menv_us_cn_10y_spread_ma5_lag3,0.667073,0.000362,dense
menv_us_cn_10y_spread_ma5_lag5,0.667073,0.000362,dense
sf_total,0.667073,0.0,dense
sf_total_lag1,0.667073,0.0,dense
sf_total_lag10,0.667073,0.000904,dense
sf_total_lag2,0.667073,0.000181,dense
sf_total_lag3,0.667073,0.000362,dense
sf_total_lag5,0.667073,0.000362,dense
sf_total_ma10,0.667073,0.0,dense
sf_total_ma20,0.667073,0.0,dense
sf_total_ma5,0.667073,0.0,dense
shibor_1M,0.667073,0.0,dense
shibor_1M_lag1,0.667073,0.0,dense
shibor_1M_lag10,0.667073,0.000904,dense
shibor_1M_lag2,0.667073,0.000181,dense
shibor_1M_lag3,0.667073,0.000362,dense
shibor_1M_lag5,0.667073,0.000362,dense
shibor_1M_ma10,0.667073,0.0,dense
shibor_1M_ma20,0.667073,0.0,dense
shibor_1M_ma5,0.667073,0.0,dense
shibor_1W,0.667073,0.0,dense
shibor_1W_lag1,0.667073,0.0,dense
shibor_1W_lag10,0.667073,0.000904,dense
shibor_1W_lag2,0.667073,0.000181,dense
shibor_1W_lag3,0.667073,0.000362,dense
shibor_1W_lag5,0.667073,0.000362,dense
shibor_1W_ma10,0.667073,0.0,dense
shibor_1W_ma20,0.667073,0.0,dense
shibor_1W_ma5,0.667073,0.0,dense
shibor_1Y,0.667073,0.0,dense
shibor_1Y_lag1,0.667073,0.0,dense
shibor_1Y_lag10,0.667073,0.000904,dense
shibor_1Y_lag2,0.667073,0.000181,dense
shibor_1Y_lag3,0.667073,0.000362,dense
shibor_1Y_lag5,0.667073,0.000362,dense
shibor_1Y_ma10,0.667073,0.0,dense
shibor_1Y_ma20,0.667073,0.0,dense
shibor_1Y_ma5,0.667073,0.0,dense
shibor_2W,0.667073,0.0,dense
shibor_2W_lag1,0.667073,0.0,dense
shibor_2W_lag10,0.667073,0.000904,dense
shibor_2W_lag2,0.667073,0.000181,dense
shibor_2W_lag3,0.667073,0.000362,dense
shibor_2W_lag5,0.667073,0.000362,dense
shibor_2W_ma10,0.667073,0.0,dense
shibor_2W_ma20,0.667073,0.0,dense
shibor_2W_ma5,0.667073,0.0,dense
shibor_3M,0.667073,0.0,dense
shibor_3M_lag1,0.667073,0.0,dense
shibor_3M_lag10,0.667073,0.000904,dense
shibor_3M_lag2,0.667073,0.000181,dense
shibor_3M_lag3,0.667073,0.000362,dense
shibor_3M_lag5,0.667073,0.000362,dense
shibor_3M_ma10,0.667073,0.0,dense
shibor_3M_ma20,0.667073,0.0,dense
shibor_3M_ma5,0.667073,0.0,dense
shibor_6M,0.667073,0.0,dense
shibor_6M_lag1,0.667073,0.0,dense
shibor_6M_lag10,0.667073,0.000904,dense
shibor_6M_lag2,0.667073,0.000181,dense
shibor_6M_lag3,0.667073,0.000362,dense
shibor_6M_lag5,0.667073,0.000362,dense
shibor_6M_ma10,0.667073,0.0,dense
shibor_6M_ma20,0.667073,0.0,dense
shibor_6M_ma5,0.667073,0.0,dense
shibor_9M,0.667073,0.0,dense
shibor_9M_lag1,0.667073,0.0,dense
shibor_9M_lag10,0.667073,0.000904,dense
shibor_9M_lag2,0.667073,0.000181,dense
shibor_9M_lag3,0.667073,0.000362,dense
shibor_9M_lag5,0.667073,0.000362,dense
shibor_9M_ma10,0.667073,0.0,dense
shibor_9M_ma20,0.667073,0.0,dense
shibor_9M_ma5,0.667073,0.0,dense
shibor_O_N,0.667073,0.0,dense
shibor_O_N_lag1,0.667073,0.0,dense
shibor_O_N_lag10,0.667073,0.000904,dense
shibor_O_N_lag2,0.667073,0.000181,dense
shibor_O_N_lag3,0.667073,0.000362,dense
shibor_O_N_lag5,0.667073,0.000362,dense
shibor_O_N_ma10,0.667073,0.0,dense
shibor_O_N_ma20,0.667073,0.0,dense
shibor_O_N_ma5,0.667073,0.0,dense
bond_cn_10y2y_spread_lag20,0.667074,0.001808,dense
bond_cn_10y_lag20,0.667074,0.001808,dense
bond_cn_2y_lag20,0.667074,0.001808,dense
bond_cn_30y_lag20,0.667074,0.001808,dense
bond_cn_5y_lag20,0.667074,0.001808,dense
bond_us_10y_lag20,0.667074,0.001808,dense
bond_us_2y_lag20,0.667074,0.001808,dense
bond_us_30y_lag20,0.667074,0.001808,dense
bond_us_5y_lag20,0.667074,0.001808,dense
fx_eur_cny_lag20,0.667074,0.001808,dense
fx_gbp_cny_lag20,0.667074,0.001808,dense
fx_hkd_cny_lag20,0.667074,0.001808,dense
fx_jpy_cny_lag20,0.667074,0.001808,dense
fx_usd_cny_lag20,0.667074,0.001808,dense
gdp_cn_yoy_lag20,0.667074,0.001808,dense
m2_yoy_lag20,0.667074,0.001808,dense
menv_bond_10y2y_spread_lag20,0.667074,0.001808,dense
menv_bond_10y2y_spread_ma10_lag20,0.667074,0.001808,dense
menv_bond_10y2y_spread_ma20_lag20,0.667074,0.001808,dense
menv_bond_10y2y_spread_ma5_lag20,0.667074,0.001808,dense
menv_m1_m2_spread_lag20,0.667074,0.001808,dense
menv_m1_m2_spread_ma10_lag20,0.667074,0.001808,dense
menv_m1_m2_spread_ma20_lag20,0.667074,0.001808,dense
menv_m1_m2_spread_ma5_lag20,0.667074,0.001808,dense
menv_us_cn_10y_spread_lag20,0.667074,0.001808,dense
menv_us_cn_10y_spread_ma10_lag20,0.667074,0.001808,dense
menv_us_cn_10y_spread_ma20_lag20,0.667074,0.001808,dense
menv_us_cn_10y_spread_ma5_lag20,0.667074,0.001808,dense
sf_total_lag20,0.667074,0.001808,dense
shibor_1M_lag20,0.667074,0.001808,dense
shibor_1W_lag20,0.667074,0.001808,dense
shibor_1Y_lag20,0.667074,0.001808,dense
shibor_2W_lag20,0.667074,0.001808,dense
shibor_3M_lag20,0.667074,0.001808,dense
shibor_6M_lag20,0.667074,0.001808,dense
shibor_9M_lag20,0.667074,0.001808,dense
shibor_O_N_lag20,0.667074,0.001808,dense
margin_stability,0.667123,0.005787,dense
margin_stability_lag1,0.667125,0.0,dense
margin_stability_lag2,0.667127,0.000181,dense
margin_stability_lag3,0.667129,0.000362,dense
margin_stability_lag5,0.667133,0.000362,dense
margin_stability_lag10,0.667143,0.000904,dense
margin_stability_lag20,0.667159,0.001808,dense
bond_us_5y_z20,0.667218,0.0,dense
bond_us_2y_z20,0.667408,0.0,dense
bond_us_10y2y_spread_z20,0.66741,0.0,dense
bond_us_30y_z20,0.66741,0.0,dense
bond_us_10y_z20,0.667411,0.0,dense
bond_us_10y2y_spread_std20,0.667412,0.0,dense
bond_cn_10y2y_spread_std20,0.667413,0.0,dense
bond_cn_10y2y_spread_z20,0.667413,0.0,dense
bond_cn_10y_std20,0.667413,0.0,dense
bond_cn_10y_z20,0.667413,0.0,dense
bond_cn_2y_std20,0.667413,0.0,dense
bond_cn_2y_z20,0.667413,0.0,dense
bond_cn_30y_std20,0.667413,0.0,dense
bond_cn_30y_z20,0.667413,0.0,dense
bond_cn_5y_std20,0.667413,0.0,dense
bond_cn_5y_z20,0.667413,0.0,dense
bond_us_10y_std20,0.667413,0.0,dense
bond_us_2y_std20,0.667413,0.0,dense
bond_us_30y_std20,0.667413,0.0,dense
bond_us_5y_std20,0.667413,0.0,dense
fx_eur_cny_std20,0.667413,0.0,dense
fx_eur_cny_z20,0.667413,0.0,dense
fx_gbp_cny_std20,0.667413,0.0,dense
fx_gbp_cny_z20,0.667413,0.0,dense
fx_hkd_cny_std20,0.667413,0.0,dense
fx_hkd_cny_z20,0.667413,0.0,dense
fx_jpy_cny_std20,0.667413,0.0,dense
fx_jpy_cny_z20,0.667413,0.0,dense
fx_usd_cny_std20,0.667413,0.0,dense
fx_usd_cny_z20,0.667413,0.0,dense
menv_bond_10y2y_spread_std20,0.667413,0.0,dense
menv_bond_10y2y_spread_std20_lag1,0.667413,0.000181,dense
menv_bond_10y2y_spread_std20_lag10,0.667413,0.001085,dense
menv_bond_10y2y_spread_std20_lag2,0.667413,0.000362,dense
menv_bond_10y2y_spread_std20_lag20,0.667413,0.001808,dense
menv_bond_10y2y_spread_std20_lag3,0.667413,0.000362,dense
menv_bond_10y2y_spread_std20_lag5,0.667413,0.000542,dense
menv_bond_10y2y_spread_z20,0.667413,0.0,dense
menv_bond_10y2y_spread_z20_lag1,0.667413,0.000181,dense
menv_bond_10y2y_spread_z20_lag10,0.667413,0.001085,dense
menv_bond_10y2y_spread_z20_lag2,0.667413,0.000362,dense
menv_bond_10y2y_spread_z20_lag20,0.667413,0.001808,dense
menv_bond_10y2y_spread_z20_lag3,0.667413,0.000362,dense
menv_bond_10y2y_spread_z20_lag5,0.667413,0.000542,dense
menv_us_cn_10y_spread_std20,0.667413,0.0,dense
menv_us_cn_10y_spread_std20_lag1,0.667413,0.000181,dense
menv_us_cn_10y_spread_std20_lag10,0.667413,0.001085,dense
menv_us_cn_10y_spread_std20_lag2,0.667413,0.000362,dense
menv_us_cn_10y_spread_std20_lag20,0.667413,0.001808,dense
menv_us_cn_10y_spread_std20_lag3,0.667413,0.000362,dense
menv_us_cn_10y_spread_std20_lag5,0.667413,0.000542,dense
menv_us_cn_10y_spread_z20,0.667413,0.0,dense
menv_us_cn_10y_spread_z20_lag1,0.667413,0.000181,dense
menv_us_cn_10y_spread_z20_lag10,0.667413,0.001085,dense
menv_us_cn_10y_spread_z20_lag2,0.667413,0.000362,dense
menv_us_cn_10y_spread_z20_lag20,0.667413,0.001808,dense
menv_us_cn_10y_spread_z20_lag3,0.667413,0.000362,dense
menv_us_cn_10y_spread_z20_lag5,0.667413,0.000542,dense
market_adv_ratio,0.667872,0.002351,dense
market_adv_ratio_lag1,0.668212,0.0,dense
dv_last_direction,0.668503,0.009946,dense
market_adv_ratio_lag2,0.668552,0.000181,dense
dv_last_direction_ma10,0.668839,0.009946,dense
dv_last_direction_ma20,0.668839,0.009946,dense
dv_last_direction_ma5,0.668839,0.009946,dense
market_adv_ratio_lag3,0.668893,0.000362,dense
market_adv_ratio_lag5,0.669573,0.000362,dense
sector_vol_volatility_z20,0.671211,0.0,dense
market_adv_ratio_lag10,0.671272,0.000904,dense
market_adv_ratio_ma5,0.67142,0.002351,dense
sector_rank_change_z20,0.671889,0.0,dense
market_state_weak,0.672498,0.0,dense
momentum_60d_z20,0.67252,0.0,dense
momentum_60d_z20_lag1,0.67252,0.0,dense
