window,feature,ic_cross,icir_cross,ic_pos_ratio,coverage,ic_ts,grade
full,has_gap_unlock_return_30d_ma20,0.0034523670730925754,0.02765984689135927,0.5131324301907658,0.8988568588469185,0.004732788489878953,low
full,has_gap_is_vc_backed_ma20,0.0034523670730925754,0.02765984689135927,0.5131324301907658,0.8988568588469185,0.004732788489878953,low
full,has_gap_able_shares_ma20,0.0034523670730925754,0.02765984689135927,0.5131324301907658,0.8988568588469185,0.004732788489878953,low
full,momentum_5d_z20_lag5,0.00341275000413175,0.02148027179506304,0.5096359743040685,0.6963220675944334,0.008045263942824116,low
full,news_guba_divergence_lag2,0.003394326763388826,0.027808772595024445,0.5198792148968294,0.4937872763419483,0.005629766849910097,low
full,cb_0_std20,0.003387670976502816,0.02024417763918459,0.4,0.002485089463220676,0.007832753271240276,low
full,cb_0_ma10,0.003387670976502816,0.02024417763918459,0.4,0.002485089463220676,0.007832673149080939,low
full,cb_0_ma20,0.003387670976502816,0.02024417763918459,0.4,0.002485089463220676,0.007832673149080939,low
full,menv_us_cn_10y_spread_ma5_lag5,0.0033811887299964806,0.02385795893147099,0.5126782884310618,0.3136182902584493,0.002126456011504923,low
full,momentum_5d_accel_lag3,0.003357887390752308,0.021028806038354705,0.49964336661911557,0.6968190854870775,0.005092407444746981,low
full,cross_source_agreement_lag5,0.003347404736238394,0.02629704013281523,0.5128463476070529,0.4932902584493042,0.008530637950622354,low
full,lhb_net_amount_lag1,0.0033414830810171874,0.021994481866862835,0.508187134502924,0.4249502982107356,0.0013246179989665386,low
full,rank_ma10,0.0033370778894486705,0.02076716013791352,0.511917467093561,0.6985586481113321,-0.005771870123275216,low
full,menv_us_cn_10y_spread_lag3,0.0033150815352892835,0.02149571971118576,0.49645390070921985,0.17519880715705766,0.0005460989688387908,low
full,menv_shibor_1m_z_ma10_lag5,0.0033114581474049764,0.02555523932899408,0.5106560802340159,0.5946819085487077,0.004349968258042377,low
full,holder_num_ma5,0.0032983921467083883,0.020624599604956724,0.5094752186588921,0.6819085487077535,0.0013249056717832633,low
full,guba_sent_skew_lag20,0.0032766851547802955,0.027788211530961473,0.5149583128984796,0.5067097415506958,0.0003692591187102881,low
full,menv_shibor_1m_z_ma20_lag3,0.003264863733194197,0.025081030128337168,0.5109756097560976,0.6113320079522863,-0.0002918832705609111,low
full,idx_change_30d_accel,0.0032455414517504654,0.021072828669063515,0.49768058316766073,0.375,-0.0018945294773528515,low
full,menv_regime_z_ma10_lag10,0.0032007242387024713,0.024558006133117632,0.5046403712296984,0.6426441351888668,0.008283397987410398,low
full,menv_bond_10y2y_spread_accel_lag5,0.003195378249955718,0.023998482344780435,0.5123126338329764,0.46421471172962225,-0.0031924091088026034,low
full,revenue_yoy_lag20,0.003171399070828218,0.02447333965069218,0.510569105691057,0.30566600397614313,0.0028945941364380227,low
full,comment_score_ma10,0.0031698926067558093,0.01482019726758826,0.5094339622641509,0.013170974155069582,-0.005316866084273657,low
full,concept_zt_count_ma5,0.0031666214622726066,0.024546536106865312,0.5263157894736842,0.004721669980119284,-0.0075801123508244805,low
full,menv_cpi_z_ma10_lag2,0.0031626459934478613,0.02428842528426113,0.5030408340573415,0.5720675944333996,0.0037301597975012033,low
full,n_indexes_accel,0.003157768293736997,0.019413135524612324,0.5072992700729927,0.20427435387673956,0.006290587128450613,low
full,dv_intensity_20d_std20,0.0031334826792260087,0.024972074484613513,0.49624060150375937,0.6940854870775348,-0.0013872960157988979,low
full,shibor_1W_std20,0.0031327760690435767,0.023156154028298886,0.5014577259475219,0.34095427435387676,-0.009040644600765594,low
full,ind_dispersion_20d_accel,0.003110003423487052,0.022964661263243567,0.5089385474860335,0.444831013916501,0.002558225478571644,low
full,menv_cpi_z,0.0031093138157883295,0.023775061954557555,0.5108145421076852,0.5400099403578529,0.002919151350616711,low
full,menv_cpi_z_ma5_lag1,0.003105265938669019,0.023898250341297708,0.5080500894454383,0.5556660039761432,0.0051381136980703495,low
full,dv_intensity_20d_ma20,0.00307082719694664,0.02449900138453848,0.5016054227613271,0.6965705765407555,-0.0009876963457397224,low
full,ind_dispersion_20d_lag10,0.003069665737336125,0.0220506974120888,0.5065693430656935,0.3404572564612326,-0.00859145754428591,low
full,menv_cpi_z_ma10_lag3,0.0030695906812513935,0.023777580942744164,0.5012975778546713,0.5745526838966203,0.0029373431228870463,low
full,holder_num_ma20,0.0030618611358261224,0.019185159749040788,0.5092949842160646,0.7084990059642147,0.0009827298429438735,low
full,news_attention_z_lag20,0.0030590606554782612,0.024279194893668164,0.5191040843214756,0.1886182902584493,0.0021572577258709724,low
full,menv_cpi_z_ma5_lag2,0.0030551509813614088,0.02356593494178218,0.5102313167259787,0.558648111332008,0.0037697712935998496,low
full,menv_bond_10y2y_spread_z20_lag2,0.003053370305534097,0.02283096460775605,0.501952035694367,0.4455765407554672,-0.00988965800920841,low
full,menv_bond_10y2y_spread_accel_lag2,0.003049560075116143,0.02253633539949303,0.5139508928571429,0.44532803180914515,-0.00822147453954688,low
full,dividend_yield,0.003044746035426796,0.024440324416410173,0.5011406844106464,0.6535785288270378,-0.0003599813223474372,low
full,dv_last_direction_accel,0.0030296467316437243,0.02577347603553197,0.500990099009901,0.12549701789264414,0.005227630972756666,low
full,revenue_trend_4q_lag1,0.0030276913668318924,0.02350063780667041,0.5116194625998548,0.6843936381709742,0.0069044902522495954,low
full,holder_num_ma10,0.0030155647444159205,0.018828872978892703,0.5100502512562815,0.6923459244532804,0.001410979343897732,low
full,news_sent_x_macd_lag10,0.0030107355468813315,0.024631811141594902,0.5294117647058824,0.06759443339960239,0.0016644098175543538,low
full,dv_last_direction_std20,0.002977876095240855,0.02530036555887775,0.500990099009901,0.12549701789264414,-0.006885515357031042,low
full,growth_quality_lag5,0.0029688363229621625,0.02242973749070001,0.5117878192534381,0.2529821073558648,-0.00575967805895244,low
full,menv_fx_usd_cny_z_ma5_lag5,0.0029611437758684193,0.022949348390088505,0.5130537974683544,0.6282306163021869,-2.8559491556577654e-05,low
full,cross_source_agreement_lag20,0.0029206468888558403,0.022459314830964014,0.5101522842639594,0.48956262425447317,0.008163774702706319,low
full,dividend_yield_ma10,0.0029065002011846655,0.023008472367841856,0.503754022166607,0.695079522862823,-0.0010743720565014984,low
full,pcf_ttm_lag2,0.002869801624130349,0.02400172446721495,0.5138888888888888,0.6978131212723658,-0.0015107990675862352,low
full,news_neg_momentum_lag10,0.0028619756668958425,0.025599893384107744,0.524008350730689,0.11903578528827037,0.003275685228661628,low
full,sector_breadth_z_lag2,0.00284480081439252,0.017712907800195656,0.5199572344975053,0.6973161033797217,-0.007653116979606684,low
full,dv_intensity_20d,0.0028182819324301255,0.023125247623432935,0.4917960088691796,0.5603876739562624,-0.0003426621089804908,low
full,news_attention_z,0.0028059387595561697,0.0214300017124525,0.5057766367137355,0.19358846918489064,0.005015929363529592,low
full,momentum_252d_z20_lag10,0.0028019986104441995,0.01772154178543371,0.5027382256297919,0.6806660039761432,-0.0027921290199252897,low
full,pledge_margin_dist_lag20,0.0027976242844262116,0.01921001322043605,0.5134194831013916,1.0,-0.004817095296458955,low
full,ann_sentiment_mean_lag2,0.002787478863870956,0.0233930575499414,0.5085748078060319,0.4202286282306163,0.0013289626843275815,low
full,pledge_margin_dist_lag5,0.0027855023952512207,0.019130362801755556,0.5116799204771372,1.0,-0.005123455261597894,low
full,revenue_trend_4q_lag2,0.002737239787057061,0.02129215107118132,0.5081729022884126,0.6841451292246521,0.007547457978523399,low
full,shibor_1W_z20,0.002727710201954672,0.020181335108309023,0.5102040816326531,0.34095427435387676,0.006095661491740777,low
full,pledge_margin_dist_lag10,0.0027230880025127502,0.01871163350205272,0.5134194831013916,1.0,-0.005953944720191118,low
full,investor_new_z_lag20,0.0027132012643289907,0.020664145350775355,0.49914236706689535,0.1448807157057654,0.0078004400347228085,low
full,revenue_trend_4q_lag3,0.002711209455244561,0.02117044317990143,0.501453488372093,0.68389662027833,0.008192487964956367,low
full,menv_cpi_z_ma20,0.0026910259061109706,0.020765225717906493,0.49957805907173,0.5889662027833003,5.539919467428562e-06,low
full,menv_us_cn_10y_spread_ma5_lag1,0.002682483447110141,0.018211887706638338,0.5026624068157615,0.23334990059642147,0.0012035263109176275,low
full,pledge_margin_dist_lag3,0.002674930639395716,0.01837053766965654,0.5104373757455268,1.0,-0.005240749192067416,low
full,pcf_ttm_lag3,0.0026646810328059276,0.0223242307678931,0.5144282151763448,0.6975646123260437,-0.001737484082617633,low
full,pledge_margin_dist_ma20,0.0026542354268798748,0.018249228391220753,0.5124254473161034,1.0,-0.006614924566977637,low
full,menv_cpi_z_lag5,0.002650406469075568,0.020538951015593665,0.5082774049217003,0.5554174950298211,0.0029709199727377634,low
full,menv_shibor_1m_z_z20_lag20,0.0026497012105127075,0.020618014675016474,0.5051546391752577,0.6267395626242545,2.7792962616884217e-07,low
full,pledge_margin_dist_lag1,0.0026393509267087162,0.01810367078288671,0.5111829025844931,1.0,-0.0051886852897646135,low
full,pledge_margin_dist_ma5,0.0026038572104546604,0.01789274054622658,0.5104373757455268,1.0,-0.005678519031078008,low
full,pledge_margin_dist_ma10,0.002602181692035438,0.017872158351768485,0.5111829025844931,1.0,-0.0063430713474215,low
full,menv_cpi_z_ma10_lag10,0.0025932493081950426,0.01978374534857662,0.5086680761099366,0.5877236580516899,-0.008733700558701782,low
full,menv_bond_10y2y_spread_lag20,0.002564271219537479,0.01905309603585252,0.5040045766590389,0.43439363817097415,-0.009150970684333654,low
full,bond_cn_10y2y_spread_lag20,0.002564271219537479,0.01905309603585252,0.5040045766590389,0.43439363817097415,-0.009150970684333654,low
full,pledge_margin_dist_lag2,0.0025556429757975095,0.01754220530375632,0.5101888667992047,1.0,-0.005485935627966964,low
full,menv_m1_m2_spread_z20_lag20,0.0025554734177215504,0.019656969301884743,0.5083612040133779,0.44582504970178927,0.0038804210000636017,low
full,is_vc_backed_ma5,0.002555127641402382,0.023679741375205222,0.4742857142857143,0.04348906560636183,-0.003608286046618348,low
full,dividend_yield_ma20,0.0025457966237329185,0.019856699414744522,0.5099427030670711,0.7373260437375746,-0.0021563842717365693,low
full,is_vc_backed,0.002540852946443375,0.023145078672119127,0.4748201438848921,0.03454274353876739,-0.002203013559428559,low
full,menv_shibor_1m_z_z20_lag2,0.0025363944172605837,0.019749187401392167,0.5128414186710151,0.6095924453280318,0.0007964287607947846,low
full,menv_shibor_1m_z_z20_lag3,0.002536237479059009,0.0196571397472215,0.5121951219512195,0.6113320079522863,0.0008758692070476679,low
full,pledge_margin_dist,0.0025282438935850973,0.017354877991440767,0.510685884691849,1.0,-0.006006463466055282,low
full,ind_return_max_accel,0.0025007360409519063,0.01814290874430638,0.5138888888888888,0.44731610337972166,-0.009272346511128926,low
full,revenue_trend_4q,0.002485641125744133,0.019374712585398256,0.5139745916515427,0.6846421471172962,0.005710411327491541,low
full,profit_yoy_lag10,0.002470722707235942,0.018316609585368546,0.5045372050816697,0.2738568588469185,0.0004614803010495118,low
full,sector_rank_change_ma10,0.0024664296733123772,0.015809696808503818,0.5028469750889679,0.69831013916501,-0.0010778992073659777,low
full,sf_total_lag3,0.002464722923738995,0.015668449501523716,0.5079872204472844,0.07778330019880715,-0.004921327634736372,low
full,avg_shares_ma10,0.002450565344450794,0.015382187212785019,0.5069292487235595,0.6814115308151093,0.00440637747386527,low
full,volume_ratio_lag20,0.002445363597474393,0.01802905372552463,0.5062127236580517,1.0,0.004731187908952626,low
full,net_profit_high_std20,0.00244243220069275,0.018208726446941804,0.5026845637583892,0.3702783300198807,-0.002476862981913959,low
full,net_profit_low_std20,0.00244243220069275,0.018208726446941804,0.5026845637583892,0.3702783300198807,-0.002476862981913959,low
full,menv_cpi_z_ma20_lag2,0.0024360995209666025,0.01872803858420563,0.5052410901467506,0.5926938369781312,-0.001844329142715066,low
full,momentum_5d_z20_lag3,0.0024307749598772165,0.015403618953182945,0.5074893009985735,0.6968190854870775,-0.00678497333025498,low
full,guba_sent_reversal_5d_lag5,0.002429525333677289,0.018548674974342583,0.49899497487437183,0.4945328031809145,-0.007701739432458082,low
full,menv_fx_usd_cny_z_ma5_lag20,0.0024267427691768173,0.01881282484745631,0.5057603686635944,0.647117296222664,0.002936286314127107,low
full,net_margin_lag20,0.002413190408720437,0.016638831953122678,0.5138211382113821,0.30566600397614313,0.008946972567661126,low
full,eps_lag10,0.002411267339044426,0.013960926539130296,0.5127041742286751,0.2738568588469185,0.008596066823841295,low
full,sector_breadth_z_lag10,0.0023947925733496392,0.014877202353588113,0.5092857142857142,0.6958250497017893,-0.00011425483323113049,low
full,dv_intensity_20d_ma10,0.0023800695866847818,0.019365633926412724,0.4968701095461659,0.6351888667992047,-0.000848839830504173,low
full,menv_shibor_1m_z_ma20_lag2,0.002378169635975624,0.01810017717313564,0.5087647778230738,0.6095924453280318,0.00036392730537765947,low
full,menv_shibor_1m_z_ma20,0.002368858324674074,0.017955337941240716,0.5071809601969635,0.6056163021868787,0.0036033097744687832,low
full,ann_negative_ratio_lag10,0.0023497771511640266,0.0189823163547953,0.510654490106545,0.3265407554671968,0.0017181212984616044,low
full,avg_shares_ma5,0.0023440237197985742,0.014720837679287797,0.5051851851851852,0.6709741550695825,0.004216984476513545,low
full,ann_sent_x_roc20_accel,0.002332554976078106,0.01966046845838661,0.5067615658362989,0.69831013916501,-0.0006970442741793276,low
full,pcf_ttm,0.002331227584052048,0.019461975604446506,0.5156583629893239,0.69831013916501,-0.0019701386141608187,low
full,ind_return_mean_lag10,0.00232735054017688,0.016576202286129542,0.5104844540853217,0.3436878727634195,0.006021150603978273,low
full,menv_shibor_1m_z_z20,0.0023155007600551875,0.017690990212845953,0.5108740254411162,0.6056163021868787,-0.002772376844396732,low
full,fx_jpy_cny_ma5,0.002314484218134248,0.0155205050244803,0.5228365384615384,0.20675944333996024,-0.009461439682058115,low
full,premium_pct_mean_ma20,0.002311222778497868,0.018547395217967968,0.5101772816808929,0.7569582504970179,0.00031769978144679904,low
full,premium_pct_wavg_ma20,0.002311222778497868,0.018547395217967968,0.5101772816808929,0.7569582504970179,0.0003176921806043638,low
full,rsqr_60d,0.0023011542521126677,0.015162285687232591,0.49204771371769385,1.0,0.0032130258519583016,low
full,guba_sent_momentum_5d_lag20,0.0022957476895103537,0.018353070218568374,0.5136206042595344,0.5017395626242545,-0.00557296552704242,low
full,menv_cpi_z_ma20_lag3,0.002295670597643425,0.017761426355609865,0.5058528428093646,0.5944333996023857,-0.0012457521961581448,low
full,ann_sentiment_std_lag1,0.002266695595227438,0.0185667998875035,0.5090152565880721,0.17917495029821073,0.0033518869770811236,low
full,avg_account_cap_z_lag20,0.0022654032842419807,0.017680932156118975,0.5180102915951973,0.1448807157057654,0.0010668739392376218,low
full,dv_intensity_20d_ma5,0.002257084625527996,0.01837789235539354,0.49291075896580483,0.5959244532803181,-0.000577841434199657,low
full,n_stocks_std20,0.0022492046576340348,0.013449336174956694,0.504446816079687,0.6985586481113321,0.000550327772775035,low
full,menv_us_cn_10y_spread_lag20,0.002247530125192516,0.01658631919552848,0.49657142857142855,0.43489065606361826,0.0046707642604261355,low
full,sent_dispersion_std20,0.002246395835623517,0.01606032640024066,0.504626334519573,0.69831013916501,-0.009126865675388595,low
full,roe_lag10,0.0022327620737108956,0.013710484610488863,0.5104450499545867,0.2736083499005964,0.008610198349454142,low
full,growth_quality_lag20,0.0022157589185450824,0.017008305083757856,0.5065040650406504,0.30566600397614313,0.0024805695164832773,low
full,menv_us_cn_10y_spread_ma10_lag20,0.0022145046201941473,0.016599369660751633,0.505338078291815,0.48881709741550694,0.0036542362659893663,low
full,bond_cn_10y2y_spread_lag3,0.0022120611840658463,0.014395597812387367,0.5113314447592068,0.1754473161033797,-0.0037322314214003694,low
full,menv_bond_10y2y_spread_lag3,0.0022120611840658463,0.014395597812387367,0.5113314447592068,0.1754473161033797,-0.0037322314214003694,low
full,guba_sent_accel_lag20,0.0022054608848216693,0.01877304049853563,0.5095635115252575,0.5067097415506958,0.002074893845861757,low
full,ind_return_min_z20,0.0022008751807934203,0.016454344587716725,0.5097276264591439,0.4470675944333996,-0.001654860176362021,low
full,pcf_ttm_lag1,0.0021944034455595807,0.018369851132326753,0.5133499466002136,0.6980616302186878,-0.0020240815760884344,low
full,news_neg_momentum_lag5,0.002164129039230577,0.018103550804118778,0.518595041322314,0.12027833001988071,0.000960241990855536,low
full,bonus_rmb,0.002154078635884106,0.017300372585402346,0.4984790874524715,0.6535785288270378,-0.0009376898448284579,low
full,trade_count_accel,0.0021534197559388733,0.017692153757010914,0.5107013500164637,0.7547216699801192,0.002083696160959635,low
full,ann_sentiment_std_lag20,0.0021290543696139076,0.018561554241790186,0.5069637883008357,0.17842942345924453,0.0011042484089109515,low
full,shibor_6M_z20,0.0021278244023417705,0.015878364131191695,0.5055710306406686,0.35685884691848907,0.006872878709174539,low
full,bonus_rmb_ma10,0.0021084824513301825,0.01673075238645979,0.49731855559528065,0.695079522862823,-0.0015545741469454592,low
full,flow_alpha_residual,0.0021068057938201583,0.015184213255809091,0.49937170143252074,0.9888170974155069,0.008288236427502663,low
full,dividend_yield_ma5,0.002100111553010007,0.01667348169980032,0.5024011821204285,0.672713717693837,-0.0012578874587882475,low
full,menv_regime_z_accel_lag10,0.0020874024249975974,0.016662089602637348,0.4992406985573273,0.654572564612326,0.009265482748366822,low
full,menv_regime_z_ma20_lag3,0.0020826245281171892,0.016014642547825263,0.5030651340996168,0.6486083499005965,0.009769285669180977,low
full,menv_bond_10y2y_spread_ma10_lag10,0.002074930460581107,0.015143955831070558,0.5057937427578215,0.4289264413518887,-0.008865968091489648,low
full,guba_sent_vol_ratio_lag20,0.0020745995666834856,0.017620671209857632,0.5051495831289848,0.5067097415506958,0.005142829889473505,low
full,guba_attention_z_lag20,0.002071561006237704,0.017439445959336438,0.5138490926456543,0.5203777335984096,0.0033939118081899007,low
full,menv_shibor_1m_z_ma20_lag5,0.002059789600817157,0.0159542728709128,0.5087009307972481,0.614065606361829,-0.00015055874501308276,low
full,revenue_trend_4q_lag5,0.0020582880739348263,0.016047748925334608,0.4978181818181818,0.6833996023856859,0.008489920966036568,low
full,menv_cpi_z_ma10_lag1,0.002057159925171189,0.015820420382382683,0.5008726003490401,0.5695825049701789,0.0039639937849724124,low
full,premium_pct_mean_ma10,0.002043659864092283,0.016443280055837683,0.4936026936026936,0.7380715705765407,0.00016168189416883815,low
full,premium_pct_wavg_ma10,0.002043659864092283,0.016443280055837683,0.4936026936026936,0.7380715705765407,0.0001616441001322675,low
full,guba_sent_vol_ratio_lag5,0.002042880239738792,0.017149626214878724,0.50730282375852,0.5104373757455268,0.0038104929878079764,low
full,news_sent_momentum_5d_lag5,0.002033452071499723,0.01783131850893074,0.5114345114345115,0.11953280318091451,-0.0014460592825144658,low
full,menv_cpi_z_lag3,0.001997880953080685,0.015342467649144178,0.5067811934900542,0.5497017892644135,0.004909909877249206,low
full,avg_shares_ma20,0.0019866476010037366,0.01254791164267736,0.5072875933167437,0.6990556660039762,0.0035846421965496224,low
full,momentum_60d_accel_lag20,0.001984362708432914,0.012601567382859715,0.5027007562117393,0.6901093439363817,-0.009400169779764034,low
full,flow_z_lag2,0.001973396175237929,0.013803960701549654,0.5101938082053864,0.9873260437375746,-0.003176374421147986,low
full,menv_fx_usd_cny_z_lag10,0.0019491292730975426,0.015230269743173227,0.5162183544303798,0.6282306163021869,-0.0009592555694032144,low
full,menv_shibor_1m_z_lag20,0.0019396392380871895,0.01501600978042924,0.5107883817427386,0.5989065606361829,-0.005476688690043189,low
full,menv_cpi_z_ma5_lag3,0.0019349560201652257,0.01502557729236099,0.5099601593625498,0.5613817097415507,0.004012190684147734,low
full,days_since_last_ex_div_std20,0.0019311813709962764,0.015262369952148384,0.5099403578528827,1.0,-0.004732488631824171,low
full,menv_shibor_1m_z_accel_lag20,0.0019075758144997566,0.014804293848030581,0.49960348929421095,0.6267395626242545,0.0007539895815867559,low
full,negative_ratio_lag2,0.0018885766663423495,0.015827824892590082,0.5365853658536586,0.06113320079522863,0.003391744822544579,low
full,menv_fx_usd_cny_z_accel_lag10,0.0018884210923608073,0.014679168405491702,0.5,0.654572564612326,-0.008167771526088163,low
full,news_sent_extreme_lag2,0.0018466256391571885,0.014917562858446861,0.5197132616487455,0.06933399602385686,-4.74600103803572e-05,low
full,menv_m1_m2_spread_accel_lag20,0.001827189612746089,0.014068132406232078,0.507803790412486,0.44582504970178927,0.0074675569891792404,low
full,ann_sent_x_roc20_ma5,0.0018200983275713178,0.015478302817005143,0.5036025786879029,0.6553180914512923,6.654111283653855e-05,low
full,news_guba_divergence_lag20,0.0018124900238428194,0.015017171140807186,0.5040609137055837,0.48956262425447317,0.004232032949770654,low
full,menv_cpi_z_ma20_lag5,0.0018086786045924525,0.013912766672173825,0.5047817047817048,0.5976640159045725,-0.005889630971998632,low
full,menv_cpi_z_ma20_lag1,0.0018051257911459084,0.013906318535990315,0.5,0.5909542743538767,-0.0010735092575310213,low
full,dividend_yield_std20,0.001792449390544846,0.014221649318645316,0.5052301255230126,0.7127236580516899,-0.0028290740751956067,low
full,ann_sentiment_mean_ma20,0.0017733561351789676,0.014768894671417777,0.496797153024911,0.69831013916501,0.0020156488661902824,low
full,news_sent_streak_lag1,0.0017622735299982924,0.014780708871974352,0.504950495049505,0.02509940357852883,-0.006239671813201668,low
full,flow_price_divergence,0.001750813392187947,0.013659468222647835,0.4969803724207348,0.9875745526838966,0.002379986903121834,low
full,news_count_lag20,0.0017435457847432144,0.01533789800765152,0.5129151291512916,0.06734592445328032,-0.008607281135201896,low
full,consecutive_inflow_10d_std20,0.0017207717142431014,0.01374827207635014,0.5050150451354062,0.9910536779324056,-0.00031505620097355884,low
full,menv_fx_usd_cny_z_ma10_lag1,0.0016944663679498682,0.013224083343572083,0.5110410094637224,0.6302186878727635,-0.0013075280151383397,low
full,flow_alpha_residual_ma5,0.001683923451289107,0.012190792686158412,0.5050150451354062,0.9910536779324056,0.006007494871450425,low
full,ind_pct_up_lag5,0.001676562261301421,0.011393165937234277,0.5215163934426229,0.24254473161033796,-0.00660801860932963,low
full,momentum_60d_std20_lag2,0.001666685432139884,0.01123532637193192,0.49838998211091234,0.6945825049701789,0.007919607974123414,low
full,momentum_20d_accel_lag20,0.001654727611293091,0.010575922550719331,0.5041263006817366,0.6925944333996024,-0.006652946831434612,low
full,bonus_rmb_ma20,0.001636721665872888,0.01281435431822331,0.5011796427367712,0.7373260437375746,-0.0025583786023970143,low
full,menv_fx_usd_cny_z_ma5_lag10,0.0016319606716445007,0.012566893762669343,0.5101721439749609,0.6351888667992047,-0.0034790449693220594,low
full,dv_count_20d,0.0016301597762062932,0.013544741818395713,0.49213286713286714,0.5685884691848907,7.15206943353203e-05,low
full,guba_sent_bear_vol,0.0016288231744712057,0.013003337922969488,0.5168539325842697,0.4423459244532803,-0.000446981112436937,low
full,days_since_last_ex_div_accel,0.0016245490420901433,0.01279577913081643,0.5119284294234593,1.0,-0.0017153729487087185,low
full,menv_shibor_1m_z_ma5_lag10,0.0015794538731138353,0.012220979328792073,0.5086026017624843,0.592196819085487,0.0005952162366590138,low
full,pledge_count_20d_lag20,0.001569111253193233,0.01085174437555638,0.4941143497757848,0.8866799204771372,-0.00034811042139406406,low
full,ind_matched_return_lag5,0.0015576372516245926,0.005815129556667064,0.504521656354117,0.522117296222664,0.0015671655954781279,low
full,ann_sent_x_macd_ma5,0.0015568680684301941,0.013100933415709122,0.5018968133535661,0.6550695825049702,-0.0007045794270600364,low
full,positive_ratio_lag2,0.0015477508016866837,0.012601627187844041,0.4927007299270073,0.06809145129224652,0.0006932287146167182,low
full,guba_sent_vol_ratio_lag2,0.0015470016086799882,0.013424287957107608,0.5007292173067575,0.5111829025844931,0.004311640940796943,low
full,dv_count_20d_ma20,0.0015285084913383505,0.012451910913844073,0.49626733025239955,0.6990556660039762,-0.0008924154789350069,low
full,ann_positive_ratio_lag2,0.0014973274905633615,0.013071689446656752,0.485310119695321,0.2283797216699801,-0.000874760712704246,low
full,earnings_quality_lag20,0.0014953871090761545,0.011903309532770377,0.5121951219512195,0.30566600397614313,-0.003446156749186844,low
full,flow_price_divergence_ma10,0.0014927690991590815,0.01172126583290277,0.5074139230962553,0.9888170974155069,-0.0002885403915444118,low
full,shibor_6M_accel,0.0014599627594089424,0.010661329362177162,0.506949524506218,0.3397117296222664,0.008174948565980066,low
full,menv_cpi_z_ma10,0.0014529261542562976,0.011230288842000415,0.49956178790534617,0.5670974155069582,0.0044944387677986735,low
full,ind_return_min_lag20,0.0014454343175807926,0.010860728822941772,0.5142387732749178,0.4537773359840954,0.008521695513709399,low
full,menv_fx_usd_cny_z_ma10_lag3,0.0014408774414367777,0.011172800369962052,0.5031372549019608,0.6336978131212724,-0.001000619506573472,low
full,news_count_momentum_lag5,0.0014396799819209232,0.011976511581497087,0.5222672064777328,0.12276341948310139,2.1139587929118637e-05,low
full,volume_ratio_lag10,0.0014060142120630545,0.010249385697856902,0.5017395626242545,1.0,-0.0033257353267259968,low
full,dividend_yield_accel,0.0014041057086044155,0.011697856416826873,0.48694424841213835,0.7042743538767395,0.0009482035153207058,low
full,high_low_ratio_lag10,0.0013886416567228052,0.008935039381902203,0.4523809523809524,0.020874751491053677,0.0011106651355556343,low
full,pledge_count_20d_lag10,0.0013859473552897332,0.009629707782285212,0.491164095371669,0.885934393638171,0.00018010164049395917,low
full,idx_change_30d,0.0013725458633832468,0.008480412537858634,0.507029053420806,0.26515904572564614,0.004967811450746738,low
full,pledge_ratio_std20,0.0013678834735759407,0.010073169375254369,0.4960747663551402,0.6647614314115308,-0.007702318804358481,low
full,n_indexes_z20,0.0013268515443288268,0.00685142433045125,0.5105421686746988,0.16500994035785288,0.007084527905641241,low
full,pledge_ratio_accel,0.0013216254435888637,0.009402996306478615,0.48906560636182905,0.125,0.0022381454343628595,low
full,ann_sentiment_mean_lag3,0.0013191242627807334,0.010974814843151168,0.4952662721893491,0.41998011928429424,-3.2444661416908964e-05,low
full,menv_bond_10y2y_spread_ma5_lag10,0.0013161170488847293,0.009451848320788471,0.5055519268451992,0.3804671968190855,-0.008937459758525956,low
full,ind_return_skew_std20,0.0012935348971082948,0.009567523826485918,0.5169538632573653,0.4470675944333996,-0.0009715331661069159,low
full,menv_regime_z_z20_lag5,0.001278445262523448,0.01008768005895449,0.5013363879343261,0.650844930417495,0.009268122463377132,low
full,guba_sent_bear_vol_lag3,0.0012742524488854373,0.010331528668110393,0.5123734533183352,0.4418489065606362,-0.00021209830123404642,low
full,menv_cpi_z_ma5_lag5,0.0012709864917168202,0.00977338713048752,0.5010969723562966,0.566351888667992,0.0054344714273847974,low
full,momentum_252d_z20_lag1,0.0012597650492098208,0.007899399755868557,0.4972697488168912,0.6826540755467196,0.004042035217084026,low
full,bond_cn_10y2y_spread_z20,0.0012577940325743614,0.009239733732453506,0.502596653202539,0.43066600397614313,-0.009474763715965099,low
full,menv_bond_10y2y_spread_z20,0.0012577940325743614,0.009239733732453506,0.502596653202539,0.43066600397614313,-0.009474763715965099,low
full,sector_breadth_z_lag1,0.0012559203453366005,0.007910790207779234,0.5021382751247327,0.6973161033797217,0.004744666750121635,low
full,momentum_252d_accel_lag10,0.0012362412180883973,0.007843805702447436,0.4968966776195692,0.6806660039761432,-0.0028365140608648987,low
full,news_attention_z_lag10,0.0012352366982999888,0.009671769783790864,0.5123537061118335,0.19110337972167,0.004413145945566304,low
full,momentum_60d_std20,0.0012257657581958438,0.008218320076411408,0.48802288165892027,0.695079522862823,0.009245869529229303,low
full,leader_change_ma20,0.0012132932866966736,0.0073586394890012684,0.5001778726431875,0.6985586481113321,-0.004596724352649031,low
